Cell ID,Cell Type,Dimorphism
19304,SNxx03,
19313,SNxx10,
19314,SNpp10,
19328,SNxx23,
19330,SNpp02,
19337,SNppxx,
19347,SNpp28,
19363,SNpp19,
19371,SNpp10,
19375,SNpp02,
19384,SNpp02,
19395,SNxx23,
19418,SNxx13,
19419,SNta33,
19431,SNxx04,
19434,SNta02,
19438,SNxx07,
19439,SNxx23,
19440,SNta05,
19445,SNxx04,
19459,SNxx26,
19531,SNxx10,
19575,SNpp11,
19592,SNxx26,
19602,SNpp28,
19644,SNta33,
19645,SNxx04,
19650,SNxx10,
19658,SNpp19,
19692,SNxx13,
19695,SNxx11,
19700,SNpp11,
19703,SNpp19,
19735,SNxx04,
19759,SNpp02,
19761,SNpp37,
19762,SNxx07,
19766,SNxx18,
19774,SNpp16,
19777,SNpp10,
19785,SNxx11,
19791,SNpp01,
19794,SNxx20,
19809,SNxx07,
19832,SNxx10,
19865,SNpp55,
19899,SNpp37,
19904,SNpp14,
19910,SNpp02,
19917,SNxx13,
19966,SNpp19,
19971,SNxx03,
19972,SNxx10,
19997,SNxx10,
20008,SNxx04,
20062,SNpp33,
20139,SNxx32,
20163,SNpp45,
20168,SNxx02,
20193,SNxx11,
20200,SNch16,
20240,SNxx29,
20261,SNpp33,
20263,SNxx04,
20273,SNpp37,
20288,SNpp02,
20294,SNpp07,
20296,SNta33,
20305,SNxx07,
20315,SNxx07,
20327,SNxx10,
20364,SNpp32,
20381,SNpp33,
20389,SNxx10,
20398,SNxx23,
20429,SNxx05,
20453,SNxx29,
20474,SNpp21,
20475,SNxx07,
20496,SNxx07,
20505,SNpp63,
20526,SNxx13,
20580,SNpp07,
20606,SNxx13,
20619,SNxx07,
20622,SNpp21,
20636,SNpp35,
20643,SNpp63,
20664,SNxx05,
20721,SNpp37,
20728,SNpp02,
20764,SNxx11,
20773,SNpp19,
20783,SNxx12,
20793,SNpp18,
20816,SNpp63,
20817,SNxx14,
20831,SNta10,
20865,SNpp60,
20881,SNpp37,
20883,SNxx07,
20887,SNxx10,
20923,SNxx12,
20928,SNxx10,
20934,SNxx10,
20941,SNpp07,
20952,SNpp61,
20975,SNxx02,
21016,SNxx23,
21019,SNxx13,
21068,SNpp33,
21075,SNxx04,
21078,SNxx07,
21102,SNxx04,
21105,SNch01,
21143,SNxx12,
21155,SNpp45,
21159,SNpp52,
21163,SNxx07,
21209,SNch01,
21211,SNpp61,
21219,SNch01,
21225,SNpp40,
21231,SNpp14,
21232,SNpp30,
21263,SNppxx,
21273,SNpp61,
21275,SNxx07,
21289,SNxx03,
21299,SNxx05,
21302,SNpp45,
21312,SNta10,
21317,SNpp19,
21323,SNpp45,
21347,SNxx05,
21356,SNpp20,
21365,SNta09,
21369,SNxx07,
21374,SNpp50,
21417,SNpp04,
21419,SNxx13,
21421,SNpp28,
21423,SNpp11,
21428,SNpp02,
21448,SNpp02,
21488,SNpp19,
21489,SNpp63,
21490,SNxx07,
21506,SNpp16,
21508,SNpp29,
21511,SNpp29,
21517,SNpp61,
21520,SNpp62,
21522,SNxx07,
21561,SNxx07,
21568,SNxx15,
21578,SNpp07,
21590,SNpp18,
21596,SNta33,
21604,SNpp37,
21615,SNxx07,
21661,SNxx30,
21666,SNpp16,
21683,SNxx05,
21689,SNpp02,
21695,SNpp52,
21706,SNpp16,
21765,SNxx01,
21773,SNch01,
21797,SNpp07,
21800,SNxx17,
21831,SNxx23,
21842,SNxx07,
21871,SNxx07,
21902,SNxx14,
21919,SNxx29,
21954,SNxx20,
21976,SNch01,
21988,SNpp35,
21996,SNpp29,
