Cell ID,Cell Type,Dimorphism
11184,ANXXX037,
11187,DNa16,
11192,AN05B095,known_sex_specific
11197,AN01B002,
11202,DNxn168,
11204,AN08B012,
11205,AN00A006,known_dimorphic
11208,AN04B003,
11209,ANXXX057,
11210,AN27X013,
11213,AN23B004,
11216,DNa04,
11220,DNxl127,
11221,DNp06,
11222,AN17A018,
11227,AN08B007,
11228,DNp07,
11230,SApp17,
11233,ANXXX043,
11237,AN17A014,
11241,ANXXX043,
11246,AN08B009,known_sex_specific
11251,AN08B005,
11254,DNxl126,
11257,DNg31,
11259,ANXXX027,
11260,AN04A001,
11262,AN06B025,
11263,DNg31,
11264,DNg75,
11267,ANXXX046,
11268,DNp49,
11269,AN08B010,
11270,DNxl129,
11272,AN13B002,
11276,DNb06,
11279,DNxl125,
11284,AN17A015,
11285,ANXXX008,
11286,DNxn124,
11292,AN06B025,
11298,DNxn168,
11300,EA06B010,
11301,ANXXX050,known_sex_specific
11306,DNxl130,
11307,AN10B020,
11310,DNp42,
11311,DNa13,
11314,EA06B010,
11327,aSP22,known_dimorphic
11328,AN12B004,
11332,ANXXX019,
11335,AN00A006,known_dimorphic
11336,AN01A006,
11341,ANXXX008,
11342,AN14A003,
11349,DNb06,
11354,DNg75,
11355,ANXXX041,
11358,AN05B096,
11359,AN17B008,
11360,AN05B009,
11361,AN17B008,
11364,AN08B018,
11386,DNx01,
11387,AN05B009,
11388,AN06B007,
11391,AN17A018,
11392,AN27X011,
11398,AN05B095,known_sex_specific
11407,AN27X013,
11408,AN09B002,
11409,AN07B011,
11410,AN07B004,
11413,DNp12,
11417,AN17A018,
11424,AN08B009,known_sex_specific
11426,AN10B008,
11427,DNxn163,
11430,AN17A015,
11437,DNp12,
11440,DNxl124,
11441,AN12B008,
11443,DNg99,
11451,AN00A006,known_dimorphic
11457,ANXXX019,
11462,AN08B028,
11470,AN05B096,
11476,AN06B009,
11477,DNp32,
11478,AN01B002,
11479,SApp07,
11481,ANXXX049,
11482,AN06B007,
11483,AN10B005,
11487,ANXXX174,
11488,DNxl123,
11497,DNxn124,
11500,ANXXX041,
11505,AN06B009,
11508,AN17B008,
11513,AN17A003,
11519,ANXXX098,
11520,AN05B026,
11524,AN17A014,
11533,AN05B094,
11535,AN17A015,
11537,AN09A007,
11541,DNxl122,
11542,ANXXX057,
11548,DNg29,
11552,AN19B018,
11560,AN07B017,
11561,DNp32,
11563,AN08B010,
