Cell ID,Cell Type,Dimorphism
14267,hDVM,
14288,MNad07,
14322,hDVM,
14329,MNad62,
14339,MNhl68,
14341,MNad33,
14343,long_tendon_muscle,
14346,pleural_remotor_abductor,
14370,MNad25,
14390,i2,
14407,MNad54,
14447,MNad49,
14449,sternal_posterior_rotator,
14461,MNad32,
14468,tibia_flexor,
14469,MNad10,
14505,MNad49,
14536,trochanter_extensor,
14571,EN00B023,
14596,pleural_remotor_abductor,
14602,MNad10,
14613,MNad40,
14622,MNhl75,
14626,EN00B023,
14649,MNhl29,
14653,MNad54,
14665,accessory_tibia_flexor,
14708,MNad52,
14768,MNad07,
14773,long_tendon_muscle,
14775,accessory_tibia_flexor,
14783,accessory_trochanter_flexor,
14787,MNad12,
14798,tibia_flexor,
14824,accessory_tibia_flexor,
14828,MNml81,
14848,tibia_flexor,
14849,accessory_tibia_flexor,
14853,MNad13,
14859,MNad09,
14871,MNad24,
14883,MNad09,
14888,MNad53,
14889,EN00B025,
14898,DVM1a-c,
14902,MNad05,
14949,femur_reductor,
14981,MNad06,
14983,MNad53,
15006,trochanter_flexor,
15023,accessory_tibia_flexor,
15038,accessory_tibia_flexor,
15049,MNnm14,
15057,hi2,
15059,MNad06,
15073,MNad15,
15094,MNad55,
15098,DVM2a-b,
15107,tergotrochanter,
15149,tibia_flexor,
15151,ENXXX226,
15159,EN00B025,
15174,EN00B023,
15182,MNad13,
15202,MNad08,
15215,MNad31,
15244,MNnm13,
15253,EN00B024,
15262,pleural_remotor_abductor,
15278,sternal_posterior_rotator,
15296,MNad16,
15317,long_tendon_muscle,
15321,tibia_flexor,
15354,MNad06,
15367,accessory_tibia_flexor,
15376,EN00B026,
15380,long_tendon_muscle,
15383,EN00B023,
15388,MNad06,
15434,tarsus_depressor,
15446,tarsus_levator,
15481,MNad24,
15523,MNad28,
15529,MNad09,
15534,MNad14,
15550,MNhl63,
15561,MNad31,
15577,EN00B026,
15616,MNml80,
15623,tibia_flexor,
15712,long_tendon_muscle,
15720,long_tendon_muscle,
15732,EN00B026,
15735,MNhl01,
15736,MNad50,
15749,EN00B027,
15783,DVM2a-b,
15784,MNad20,
15789,MNnm07,
15791,accessory_tibia_flexor,
15801,MNad33,
15818,long_tendon_muscle,
15823,EN21X001,
15832,MNad48,
15846,MNad08,
15857,MNhl87,
15873,long_tendon_muscle,
15879,MNhl74,
15883,sternal_posterior_rotator,
15893,long_tendon_muscle,
15923,MNnm12,
15937,MNad47,
15948,EN00B026,
16016,hiii2,
16017,MNml85,
16035,sternal_posterior_rotator,
16068,MNad30,
16094,MNad53,
16167,MNxm03,
16178,MNad13,
16201,hi2,
16222,hi2,
16227,MNad05,
16228,accessory_tibia_flexor,
16246,ENXXX226,
16250,tergopleural_promotor,
16273,EN21X001,
16278,MNad46,
16295,sternal_anterior_rotator,
16305,MNad03,
16330,MNad05,
16346,tarsus_levator,
16356,long_tendon_muscle,
16358,EN21X001,
16367,MNad14,
16375,MNad13,
16400,accessory_trochanter_flexor,
16419,pleural_remotor_abductor,
16431,MNad14,
16437,MNad04,
16492,tarsus_depressor,
16495,accessory_tibia_flexor,
16497,MNml84,
16501,MNad04,
16552,femur_reductor,
16559,DVM2a-b,
16560,MNad03,
16604,EN00B026,
16632,accessory_tibia_flexor,
16633,femur_reductor,
16635,tibia_flexor,
16658,long_tendon_muscle,
16711,long_tendon_muscle,
16728,MNad45,
16730,MNad09,
16735,MNad04,
16750,MNad45,
16839,EN00B026,
16897,tarsus_depressor,
16903,accessory_trochanter_flexor,
16949,MNad44,
16956,MNad44,
16963,trochanter_flexor,
17018,accessory_tibia_flexor,
17022,hi1,
17030,MNad48,
17036,MNml83,
17050,long_tendon_muscle,
17070,accessory_tibia_flexor,
17091,pleural_remotor_abductor,
17100,MNad47,
17124,ENXXX286,
17133,tibia_flexor,
17137,trochanter_flexor,
17160,MNad28,
17176,sternal_anterior_rotator,
17179,MNad05,
17216,MNhm43,
17226,trochanter_flexor,
17294,ENXXX226,
17316,STTMm,
17319,MNad02,
17391,MNad43,
17419,long_tendon_muscle,
17500,MNad32,
17510,ENXXX226,
17550,long_tendon_muscle,
17576,MNad13,
17583,MNad46,
17645,MNad05,
17664,MNfl10,
17688,MNad29,
17693,accessory_trochanter_flexor,
17697,MNml80,
17719,MNad02,
17761,MNhl87,
17795,EN00B026,
17885,accessory_tibia_flexor,
17894,MNad16,
17905,MNhl88,
17930,trochanter_extensor,
17936,ENXXX226,
17947,sternal_posterior_rotator,
17964,MNml79,
17970,MNhl62,
18006,sternotrochanter,
18053,EN00B026,
18060,MNad03,
18264,ENXXX226,
18286,pleural_remotor_abductor,
18309,DLM1-4,
18373,MNad51,
18376,MNad43,
18412,accessory_tibia_flexor,
18440,trochanter_flexor,
18448,tibia_flexor,
18471,sternal_anterior_rotator,
18483,MNfl10,
18491,tibia_flexor,
18503,MNad02,
18551,MNad02,
18554,accessory_tibia_flexor,
18566,MNhm03,
18579,sternotrochanter,
18664,accessory_tibia_flexor,
18674,MNad06,
18692,MNad11,
18716,sternotrochanter,
18717,MNnm12,
18732,ENXXX226,
18939,MNad01,
18963,accessory_tibia_flexor,
18983,femur_reductor,
19048,accessory_tibia_flexor,
19074,accessory_tibia_flexor,
19092,long_tendon_muscle,
19094,sternotrochanter,
19206,pleural_remotor_abductor,
19260,accessory_tibia_flexor,
19284,ENXXX226,
19300,MNad01,
19319,tergopleural_promotor,
19332,EN21X001,
19420,ENXXX226,
19443,tergotrochanter,
19468,tarsus_depressor,
19480,MNhl65,
19486,MNad11,
19613,accessory_trochanter_flexor,
19652,tergotrochanter,
19667,sternal_posterior_rotator,
19693,MNad02,
19704,trochanter_flexor,
19744,MNhl61,
19751,tarsus_levator,
19758,long_tendon_muscle,
19771,trochanter_flexor,
19773,MNml29,
19824,MNad02,
19886,trochanter_flexor,
19896,ENXXX226,
19924,MNad11,
19929,trochanter_extensor,
19983,trochanter_flexor,
20052,MNad01,
20055,MNad02,
20087,ENXXX226,
20115,MNad02,
20119,sternal_anterior_rotator,
20373,accessory_tibia_flexor,
20378,MNml10,
20386,tergopleural_promotor,
20425,MNad06,
