Cell ID,Cell Type,Dimorphism
800684,IN12A002,sexually_dimorphic
800685,IN09A002,
800687,IN19A003,
800688,IN08B006,
800690,IN00A050,
800691,IN13A005,
800692,IN14A008,
800693,IN01B002,
800694,IN19A029,
800695,IN01A045,
800697,INXXX115,
800698,IN13B001,
800699,IN08A005,
800700,IN00A002,
800701,IN13A008,
800702,IN26X001,
800703,IN06B017,
800704,IN05B021,
800705,IN03A010,
800706,INXXX143,
800707,IN08A005,
800708,IN13B009,
800712,IN04B002,
800713,INXXX100,
800714,IN13B058,
800716,IN09A002,
800717,IN00A025,
800720,IN13B105,
800721,IN09B014,
800722,IN08A006,
800723,INXXX062,potentially_male-specific
800724,IN08B019,
800725,IN16B032,
800726,IN08A008,
800727,IN01B008,
800730,INXXX100,
800731,IN19B004,
800733,IN12B020,
800735,IN04B002,
800736,IN03A010,
800737,IN03B022,
800739,IN12A002,sexually_dimorphic
800741,IN06B008,
800742,IN03A003,
800745,IN12B007,
800747,IN19A012,
800749,IN13A006,
800750,IN19A032,
800751,IN13B013,
800752,IN19B008,
800754,INXXX223,
800756,IN20A.22A001,
800757,IN26X001,
800759,IN16B018,
800760,IN12B007,
800763,IN05B020,
800766,IN14A093,
800769,IN19A017,
800771,IN07B013,
800772,IN08A005,
800773,IN12B007,
800774,IN06B059,
800775,IN13A018,
800778,IN13A003,
800780,IN14B002,
800782,IN19A008,
800783,IN20A.22A005,
800784,IN12B007,
800785,IN02A003,
800786,IN17A028,
800787,IN03A010,
800788,INXXX044,
800789,IN14A005,
800790,IN17A040,
800791,IN13A052,
800792,IN17A022,
800793,IN21A004,
800795,IN04B006,
800796,IN19B011,
800797,IN13B014,
800798,IN11A020,
800799,IN08B108,
800800,IN13B012,
800801,INXXX230,
800802,IN21A004,
800804,IN12A002,sexually_dimorphic
800805,IN18B005,
800806,IN09A013,
800807,IN19B011,
800809,IN00A001,
800810,INXXX129,
800811,INXXX306,
800812,INXXX100,
800813,IN09B005,
800814,IN19B007,
800815,IN13B009,
800816,IN21A010,
800817,IN02A012,
800818,IN02A012,
800820,IN09B008,
800822,IN17A023,
800824,IN06A064,
800826,IN17B006,
800827,IN12B003,
800829,INXXX029,
800830,IN08A040,
800832,IN21A003,
800833,IN09A004,
800835,INXXX100,
800836,IN13A004,
800837,IN19B012,
800838,IN19A012,
800839,IN19A028,
800842,IN13A013,
800844,IN02A003,
800846,IN12A003,
800848,IN09A006,
800849,INXXX217,
800852,INXXX225,
800855,IN01A045,
800856,IN08A006,
800857,IN21A002,
800858,IN14A001,
800859,IN06B017,
800860,IN19A010,
800863,INXXX466,
800864,IN06B061,
800865,IN13B088,
800869,IN12B084,
800870,IN04B024,
800874,IN04B090,
800876,IN09A007,
800878,IN19A041,
800879,IN19B012,
800880,IN14B004,
800883,INXXX096,
800884,IN10B006,
800885,INXXX257,
800888,IN10B030,
800891,IN19A088_c,
800892,IN06B013,
800893,INXXX058,potentially_male-specific
800894,IN21A009,
800895,IN01A010,
800896,IN09A002,
800897,IN03A006,
800898,IN12B018,
800900,IN10B012,
800902,IN09A003,
800903,IN13A005,
800904,IN01A016,
800905,IN14A004,
800907,IN19A014,
800908,INXXX058,potentially_male-specific
800910,IN18B006,
800912,INXXX044,
800916,IN23B006,
800918,IN19A029,
800919,IN10B014,
800920,IN13B008,
800921,IN19A009,
800922,IN09A004,
800923,IN03B011,
800924,IN17A028,
800925,IN05B022,
800926,IN03B001,
800927,IN09B008,
800931,IN13A009,
800938,IN10B016,
800941,INXXX032,
800943,IN17B004,
800945,INXXX440,
800946,INXXX468,
800947,IN09B045,
800948,dMS5,
800949,IN06B013,
800951,IN10B015,
800952,IN06A024,
800953,IN04B075,
800954,IN01B002,
800955,IN20A.22A007,
800956,INXXX029,
800959,IN21A017,
800961,INXXX111,
800963,IN17A025,
800964,IN03A067,
800965,INXXX287,
800966,IN19A073,
800967,w-cHIN,
800968,INXXX290,
800969,IN07B008,
800970,IN06B006,
800972,vMS17,male-specific
800973,IN00A016,
800975,IN12A009,
800976,IN21A002,
800977,IN16B016,
800978,IN03A015,
800982,IN09B022,
800984,IN09B005,
800985,IN12A019_b,
800986,INXXX149,
800987,IN14A008,
800990,IN14A005,
800991,IN04B022,
800992,IN21A011,
800993,IN14A005,
800995,IN06B015,
800996,IN19B027,
800997,IN14A001,
800998,IN17B004,
800999,IN07B104,
801002,IN21A010,
801004,IN03A026_d,
801006,IN19A010,
801007,IN13A050,
801010,IN00A031,
801013,INXXX149,
801014,IN06B008,
801015,INXXX184,
801016,INXXX246,
801017,IN21A002,
801018,IN13A007,
801019,IN09A006,
801022,IN21A018,
801023,INXXX065,
801024,IN10B032,
801026,IN21A012,
801027,IN19A003,
801028,IN19B007,
801029,INXXX032,
801030,INXXX045,
801032,IN21A015,
801035,IN10B015,
801036,IN19A030,
801037,IN08B067,
801040,IN14A004,
801043,IN02A007,
801045,IN05B033,
801047,IN07B009,
801048,IN09A039,
801049,IN07B006,
801050,IN13B006,
801051,IN08B054,
801052,IN07B104,
801053,IN06A005,
801054,IN21A004,
801055,IN16B014,
801056,INXXX269,
801059,IN17A016,
801060,INXXX095,
801061,IN19B012,
801064,IN10B006,
801065,INXXX084,
801067,IN01A009,
801068,IN01A034,
801069,INXXX007,
801071,vMS12_a,
801072,IN07B012,
801074,IN03A007,
801075,IN18B011,
801077,IN19B021,
801082,IN17A052,
801083,IN16B032,
801084,IN01A023,
801085,IN12B003,
801087,IN17A017,
801088,IN03B015,
801089,INXXX031,
801091,IN21A002,
801093,INXXX111,
801094,IN16B018,
801096,IN09B008,
801097,IN21A003,
801098,INXXX062,potentially_male-specific
801100,dMS2,
801101,IN01A012,
801102,IN19A142,
801103,IN21A008,
801104,IN01A010,
801105,IN03B025,
801106,IN16B020,
801107,IN06B014,
801108,IN06A063,
801109,INXXX307,
801110,IN01A045,
801111,IN03A010,
801113,IN07B013,
801114,IN06B030,
801115,IN08A005,
801116,IN14B001,
801117,IN19B068,
801118,IN09B005,
