Cell ID,Cell Type,Dimorphism
819446,ENXXX226,
819487,ENXXX226,
819492,MNad12,
819549,MNad12,
819608,ENXXX226,
819651,ENXXX226,
819674,accessory_tibia_flexor,
819796,MNad25,
819869,accessory_tibia_flexor,
819871,ENXXX226,
820110,Ta/levator,
820130,trochanter_flexor,
820141,ENXXX226,
820350,Fe/reductor,
820484,ENXXX226,
820499,ENXXX226,
820574,MNml83,
820632,MNml80,
820668,trochanter_flexor,
820764,Fe/reductor,
820803,MNad18,
820883,ENXXX226,
820896,Ta/levator,
820983,MNad12,
821154,Acc./tr/flexor,
821291,Acc./tr/flexor,
821375,Acc./tr/flexor,
821449,ltm2-femur,
821494,MNml79,
821635,tibia_flexor,
821769,Fe/reductor,
822013,tibia_flexor,
822047,ltm1-tibia,
822092,ltm,
822185,MNml77,
822252,MNhl64,
822274,ltm,
822742,MNml80,
822945,tibia_flexor,
823132,Fe/reductor,
823168,trochanter_flexor,
823281,trochanter_flexor,
823405,ltm,
823665,tibia_flexor,
823739,tibia_flexor,
824041,tibia_flexor,
824104,ltm,
824223,STTMm,
824315,trochanter_flexor,
824689,ltm,
824997,ltm,
825485,accessory_tibia_flexor,
825516,accessory_tibia_flexor,
825681,ltm,
825721,Ta/depressor,
825991,MNad21,
826996,ltm2-femur,
827188,tibia_flexor,
827968,tibia_flexor,
828238,,
828939,trochanter_flexor,
828978,Sternotrochanter,
829527,MNad13,
829707,ENXXX012,
829873,accessory_tibia_flexor,
830039,ltm2-femur,
830480,accessory_tibia_flexor,
830514,Ti/extensor,
830847,STTMm,
832490,Sternal/anterior/rotator,
833140,accessory_tibia_flexor,
833211,MNad18,
834952,MNnm07,
835074,Fe/reductor,
836279,ENXXX012,
837745,accessory_tibia_flexor,
838321,trochanter_extensor,
840530,trochanter_extensor,
840740,tibia_flexor,
840981,trochanter_extensor,
843389,accessory_tibia_flexor,
852673,ltm2-femur,
852881,,
853504,MNnm07,
856359,Sternotrochanter,
857751,ltm2-femur,
858248,ltm1-tibia,
860084,ltm,
867630,accessory_tibia_flexor,
867926,Acc./tr/flexor,
869369,MNhl65,
876504,,
890541,ltm,
895449,MNml78,
896719,Acc./tr/flexor,
902310,pleural_remotor_abductor,
902492,pleural_remotor_abductor,
902719,pleural_remotor_abductor,
902962,Fe/reductor,
903010,trochanter_flexor,
903090,MNhl62,
903152,ADNM1,
903153,MNnm13,
903158,trochanter_flexor,
903159,trochanter_flexor,
903298,accessory_tibia_flexor,
903327,PSI,
903363,tibia_flexor,
903484,EN00B003,
903508,MNml81,
903579,trochanter_flexor,
903642,Sternal/posterior/rotator,
903643,Sternal/posterior/rotator,
903679,MNad67,
903689,Sternal/anterior/rotator,
903844,MNml80,
903852,hg3,
903880,ENXXX226,
903881,ENXXX226,
904184,Sternal/adductor,
904657,Sternotrochanter,
904990,MNad62,
905145,Fe/reductor,
905210,MNnm11,
905235,accessory_tibia_flexor,
905236,MNml80,
905313,,
905421,pleural_remotor_abductor,
905487,ltm,
905559,MNml79,
905584,MNad66,
905586,Acc./tr/flexor,
905617,MNnm09,
905661,trochanter_extensor,
905709,MNad55,
905792,MNhl01,
905849,Tergotr.,
905928,trochanter_flexor,
906003,MNhm43,
906111,MNad20,
906222,ENXXX226,
906235,Sternal/anterior/rotator,
906520,MNad40,
906607,MNad13,
906612,DVMn/b,
907256,Sternal/posterior/rotator,
907387,MNml77,
907422,MNml78,
907443,ltm1-tibia,
907489,EN00B026,
907835,EN00B010,
907848,accessory_tibia_flexor,
908094,accessory_tibia_flexor,
908158,MNad17,
908181,hi1,
908285,MNad50,
908673,ltm2-femur,
908762,tibia_flexor,
909078,trochanter_extensor,
909255,accessory_tibia_flexor,
909371,Sternal/adductor,
909521,Tergotr.,
909618,Acc./tr/flexor,
909643,,
909713,accessory_tibia_flexor,
909831,tibia_flexor,
910095,trochanter_flexor,
910178,tibia_flexor,
910296,accessory_tibia_flexor,
910334,ltm,
911134,Acc./tr/flexor,
911334,MNad17,
911338,MNad69,
911453,ltm,
911617,ENXXX226,
911713,,
912647,MNad13,
912694,ltm1-tibia,
913939,MNad21,
914655,trochanter_flexor,
914722,,
914837,ltm1-tibia,
914852,Acc./tr/flexor,
919509,Sternal/anterior/rotator,
924142,trochanter_flexor,
924167,STTMm,
924189,ltm,
924716,Tergotr.,
927808,tibia_flexor,
927828,Acc./tr/flexor,
928343,EN00B025,
928579,Ti/extensor,
928688,FNM2,
929376,tibia_flexor,
932321,DVMn/b,
932322,DVM1a-c,
932796,DVM1a-c,
934019,hiii2,
934091,tergopleural_pleural_promotor,
934519,accessory_tibia_flexor,
935161,MNad48,
936696,MNhl65,
936838,,
939950,MNhl60,
1050003044,MNad13,
1050003192,accessory_tibia_flexor,
1050005026,accessory_tibia_flexor,
1050011487,MNnm07,
1050013311,tibia_flexor,
1050013851,ltm,
1050014552,DLM1-4,
1050015101,ltm,
1050031705,tibia_flexor,
1050032839,accessory_tibia_flexor,
1050038433,Acc./tr/flexor,
1050045395,DVMn/b,
1050046221,MNml80,
1050074465,MNad15,
1050080384,ltm,
1050088257,tibia_flexor,
