Cell ID,Cell Type,Dimorphism
720575941411775855,SNch05,
720575941411791508,SNta09,
720575941411855508,SNta03,
720575941411859601,SNta20,
720575941411872660,SNta09,
720575941411902609,SNpp28,
720575941411947156,SNta20,
720575941411966868,SNta38,
720575941411985556,SNta26,
720575941412228975,SNta29,
720575941412514775,SNta34,
720575941412566639,SNch02,
720575941412589527,SNch10,
720575941412676055,SNta29,
720575941412717716,SNta37,
720575941412948369,SNxx33,
720575941413112212,SNpp50,
720575941413120660,SNxx10,
720575941413157847,SNpp47,
720575941413203567,SNta20,
720575941413300881,SNta39,
720575941413320337,SNxxxx,
720575941413326737,SNch10,
720575941413338769,SNta32,
720575941413378961,SNta27,
720575941413384849,SNta37,
720575941413410449,SNta42,
720575941413438356,SNpp41,
720575941413554836,SNta29,
720575941413580180,SNta29,
720575941413600660,SNxxxx,
720575941413604756,SNch14,
720575941413613716,SNxxxx,
720575941413616788,SNtaxx,
720575941413620628,SNta44,
720575941413628564,SNxx06,
720575941413638804,SNxx05,
720575941413640596,SNta45,
720575941413641620,SNta34,
720575941413642388,SNta21,
720575941413645204,SNta27,
720575941413645972,SNpp07,
720575941413651092,SNta42,
720575941413819537,SNpp52,
720575941413878044,SNch12,
720575941413887260,SNpp58,
720575941413908113,SNta43,
720575941413950097,SNta30,
720575941414017820,SNta27,
720575941414245777,SNta41,
720575941414263953,SNpp45,
720575941414313617,SNta26,
720575941414453396,SNta31,
720575941414456724,SNpp39,
720575941414465428,SNxx03,
720575941414496148,SNxx10,
720575941414502292,SNch06,
720575941414520980,SNpp01,
720575941414947217,SNta11,
720575941415145620,SNpp45,
720575941415148316,SNpp45,
720575941415154460,SNta37,
720575941415159188,SNta02,
720575941415165844,SNxx20,
720575941415209876,SNppxx,
720575941415463708,SNch04,
720575941415494940,SNch06,
720575941415566364,SNta02,
720575941415571228,SNch08,
720575941415611420,SNta11,
720575941415674140,SNch14,
720575941415677468,SNta41,
720575941415683100,SNch03,
720575941415697436,SNxx03,
720575941415717404,SNta23,
720575941415718940,,
720575941415727388,SNxx03,
720575941416255516,,
720575941416635164,SNxx33,
720575941416636956,SNta34,
720575941417202460,SNta02,
720575941417244956,SNxx20,
720575941417249308,SNpp45,
720575941417261340,SNta21,
720575941421131735,SNta29,
720575941421365719,SNta37,
720575941423472087,SNta37,
720575941423705815,SNta37,
720575941423707351,SNta45,
720575941423723479,SNta37,
720575941424913748,SNch07,
720575941425239892,SNpp28,
720575941425329748,SNch07,
720575941425373012,,
720575941426165588,SNch09,
720575941426667860,SNppxx,
720575941426669140,SNpp45,
720575941426670420,SNta38,
720575941426672212,SNta29,
720575941426694996,SNta26,
720575941426705492,SNta31,
720575941426714196,SNxx03,
720575941426786388,SNch03,
720575941426794836,SNch12,
720575941426798932,SNxx03,
720575941426807124,SNta23,
720575941426815060,SNch10,
720575941426818900,SNch05,
720575941426821204,SNta28,
720575941426823764,SNxx04,
720575941426831444,SNxx29,
720575941426833492,SNxx04,
720575941426836308,SNxx17,
720575941426840148,SNta42,
720575941426845012,SNpp60,
720575941426853204,SNta37,
720575941426856788,SNpp41,
720575941427393620,SNta39,
720575941427396692,SNta27,
720575941427534420,SNxxxx,
720575941427645012,SNpp50,
720575941428236792,SNpp06,
720575941428294025,SNta09,
720575941428331860,SNxxxx,
720575941428332884,SNta30,
720575941428347529,SNxx03,
720575941428349688,SNta26,
720575941428371593,SNxx05,
720575941428400265,SNch12,
720575941428409737,SNch05,
720575941428484015,SNta09,
720575941428518319,SNta09,
720575941428522159,SNta10,
720575941428522488,SNta37,
720575941428523768,SNxx03,
720575941428529839,SNta37,
720575941428754936,SNta04,
720575941428843951,SNta04,
720575941428888495,SNch12,
720575941429575777,SNta25,
720575941429581527,SNta37,
720575941429618273,SNta37,
720575941429636233,SNxxxx,
720575941429693432,SNpp43,
720575941429713400,SNta44,
720575941429722031,SNta40,
720575941429793417,SNxx07,
720575941429849559,,
720575941429907927,SNta43,
720575941429959855,SNxx19,
720575941430024462,SNta04,
720575941430055343,SNppxx,
720575941430075128,SNta30,
720575941430078968,,
720575941430095352,SNta44,
720575941430099704,SNpp50,
720575941430103288,SNta11,
720575941430103433,SPSN,
720575941430104713,SNch10,
720575941430106104,SNtaxx,
720575941430107785,SNta37,
720575941430111736,SNppxx,
