Cell ID,Cell Type,Dimorphism
720575941432771982,AN16B078,
720575941432905943,DNg110,
720575941432966432,AN_GNG_46,
720575941433030414,DNfl024,
720575941433031182,DNxn165,
720575941433044750,SApp12,
720575941433051406,AN07B015,
720575941433061646,AN08B034,
720575941433063694,SApp09,
720575941433073166,SAppxx,
720575941433075470,AN00A002,
720575941433116046,DNg03,
720575941433139598,DNg06,
720575941433235744,DNg12,
720575941433327374,AN08B026,
720575941433415200,DNp60,
720575941433466126,AN05B069,
720575941433595406,ANXXX404,
720575941433654048,DNge175,
720575941434224526,DNge110,
720575941434410126,SApp11,
720575941434703392,SApp15,
720575941434720910,SApp11,
720575941434859296,AN07B072,
720575941434874912,,
720575941434954126,AN10B031,
720575941435317134,AN05B054,
720575941435340430,AN08B025,
720575941435418656,SApp08,
720575941435430542,DNg42,
720575941435430700,AN07B082,
720575941435493164,SAch01,
720575941435787052,SAch02,
720575941435949198,DNxl118,
720575941435983136,AN09B012,known_dimorphic
720575941435997984,DNge034,
720575941436005650,SApp14,
720575941436012832,ANXXX986,
720575941436027168,AN19B060,
720575941436032544,SApp06,
720575941436037152,CB3158,
720575941436052000,ANXXX086,
720575941436052768,DNut043,
720575941436095788,DNut058,
720575941436259602,DNut047,
720575941436313888,DNfl035,
720575941436433440,AN19B106,
720575941436503359,AN12B089,known_dimorphic
720575941436518367,AN08B101,
720575941436526815,AN08B049,
720575941436586784,,
720575941436671711,AN05B068,
720575941436684576,AN12B006,
720575941436757804,SAchxx,
720575941436850143,AN08B010,
720575941437150252,AN10B039,
720575941437152300,SApp08,
720575941437188575,SApp19,
720575941437220370,AN08B113,
720575941437249836,AN07B072,
720575941437379090,AN05B105,
720575941437425964,AN_AMMC_SAD_1,
720575941437461010,AN10B037,
720575941437893461,SApp11,
720575941437933074,ANXXX120,
720575941437971541,DNg01,
720575941438049621,DNnt008,
720575941438206431,SApp08,
720575941438213951,DNge118,
720575941438410514,DNb07,
720575941438445330,DNpe032,
720575941438449452,SApp09,
720575941438449708,SApp08,
720575941438459692,AN17A024,
720575941438462482,AN08B025,
720575941438463276,AN09B009,
720575941438465298,DNb04,
720575941438468114,AN05B054,
720575941438468626,AN08B023,
720575941438469676,DNxl125,
720575941438471212,AN09B040,
720575941438500370,DNxn145,
720575941438547167,AN10B033,
720575941438585644,AN07B072,
720575941438619410,AN08B022,
720575941438634002,ANXXX055,
720575941438646290,DNg38,
720575941438655506,DNfl042,
720575941438669653,AN12B055,
720575941438690834,DNp51,
720575941438712923,AN10B022,
720575941438719967,DNg11,
720575941438745179,ANXXX120,
720575941438773548,DNae003,
720575941438778815,AN08B007,
720575941438841311,AN10B046,
720575941438841919,AN05B029,
720575941438848479,DNpe054,
720575941438900821,AN08B113,
720575941438942738,ANXXX024,
720575941438959707,AN07B071,
720575941439029951,DNg02,
720575941439093333,AN05B050,
720575941439143954,DNg08,
720575941439151378,AN27X017,
720575941439161567,AN08B034,
720575941439209679,SA_DMT_ADMN_5,
720575941439285036,DNg08,
720575941439395903,AN08B010,
720575941439454783,DNit003,
720575941439489599,AN06B057,
720575941439550271,AN07B040,
720575941439563583,DNge053,
720575941439567327,DNfl024,
720575941439569119,ANXXX027,
720575941439577055,DNxl114,
720575941439620415,DNxl088,
720575941439622111,DNit007,
720575941439633983,DNp65,
720575941439740895,DNg11,
720575941439786719,DNxl101,
720575941439919295,DNg12,
720575941440001343,AN06B002,
720575941440240335,AN02A009,
720575941440280767,DNa15,
720575941440350293,DNp71,
720575941440354645,AN08B049,
720575941440355157,AN06B007,
720575941440363093,SApp07,
720575941440379733,DNp66,
720575941440399445,AN05B099,
720575941440441173,AN17A026,
720575941440529493,AN_4_None,
720575941440543323,AN27X016,
720575941440583253,AN09B004,
720575941440672085,AN12B004,
720575941440714959,DNg03,
720575941440899023,DNg06,
720575941440931157,AN09B030,
720575941440937301,AN09B018,
720575941440999119,AN_GNG_184,
720575941441051343,AN08B113,
720575941441162191,DNg36,
720575941441226943,DNp53,
720575941441234111,AN19B009,
720575941441243839,DNxn179,
720575941441350235,AN08B034,
720575941441615963,DNpe007,
720575941441623899,DNg75,
720575941441633883,DNge049,
720575941441643099,AN03B011,
720575941441643867,DNg02,
720575941441701467,SApp05,
720575941441804223,SApp03,
720575941441805503,AN05B100,
720575941441848411,AN17A003,
720575941441857727,AN_GNG_IPS_13,
720575941441873599,AN07B037,
720575941441886811,AN09B004,
720575941441893823,ANXXX200,
720575941441900479,AN09B011,
720575941441901147,AN17A003,
720575941441901759,ANXXX075,
720575941441906779,AN04A001,
720575941441974479,DNg02,
720575941441978575,AN05B036,
720575941441987023,AN17A003,
720575941442078811,AN07B085,
720575941442141866,SApp23,
720575941442418639,DNxn142,
720575941442478287,AN19B060,
720575941442616271,AN09B018,
720575941442671530,SApp10,
720575941442861482,DNg09,
720575941443480234,ANXXX131,
720575941444536746,DNut042,
720575941444765866,SApp14,
720575941444857770,SApp09,
720575941444895914,AN17A024,
720575941444941588,SApp10,
720575941444962474,ANXXX132,
720575941445042346,AN08B098,
720575941445141012,ANXXX006,
720575941445166100,AN08B049,
720575941445302804,AN08B066,
720575941445392148,AN19B079,
720575941445638932,SApp19,
720575941445677332,DNge060,
720575941445707284,DNp28,
720575941446655252,AN07B082,
720575941446801333,AN06B068,
720575941446894612,DNnt008,
720575941446997012,LN-DN2,
720575941447163317,SAxx02,
720575941447234997,SApp13,
720575941447461908,IN08B003,sex_specific
720575941447521373,AN05B060,
720575941447610446,AN07B082,
720575941447759124,AN08B022,
720575941447762196,AN08B031,known_dimorphic
720575941447762964,AN10B034,
720575941447808020,AN17B008,
720575941447826708,AN07B011,
720575941447838996,DNp72,
720575941447863316,DNb05,
720575941447872532,IN12B060,sex_specific
720575941447884820,DNxn071,
