MANC ID,DimScore
17756,3.2087282479872425
14126,3.199635626221808
100186,3.1981036890870733
12221,3.1888946791649313
15624,3.181163583477824
10596,3.1715966169945418
33184,3.1649394368082646
51151028029,3.1636868523530732
10657,3.152646138842941
151706,3.148418867693678
18046,3.1469975544800315
34390,3.133337181712113
18196,3.1306345245583485
31381,3.128928141242292
153346,3.1171309222030175
21753,3.108116240078691
27993,3.0977498520317175
61168,3.094840236247578
42235,3.0929389091917514
33987,3.0881318217535103
15633,3.0855945487446452
35797,3.0825481037783873
21004,3.081456949773666
19826,3.064027722374733
36718,3.0606590774644653
37992,3.0598561207691906
35178,3.059402434563257
15680,3.0563964489450113
42192,3.0553664017985946
15944,3.039816567949416
24252,3.0233858968397183
11021,3.0232814925476466
36489,3.0187449198071694
21250,3.016027656867764
13194,3.009271388054474
15895,3.0060292186879263
15222,3.0053877288827295
14093,3.0006401258674233
27444,2.99843068930096
15841,2.9976476383128867
53581075416,2.9964529185495152
31377,2.9953843984714723
14026,2.9927965318506815
52792480699,2.9889155995540913
154401,2.9807063970239596
12612,2.980446991747576
29320,2.9781735155558278
15925,2.9761918668021234
22312,2.974959721975243
13791,2.974272015406136
10787,2.9730763493173042
15238,2.9699635627558703
11872,2.967797995287594
14493,2.956127488732909
14203,2.9536601596466383
14528,2.949763407116296
43778,2.9442413968351984
12564,2.9398086342455034
31141,2.938720011598919
52357208220,2.934435427106861
12942,2.9330039544135422
16808,2.9325157364272405
45400,2.9303281556572274
13855,2.928150798022405
29983,2.9268850704016867
12462,2.926725733372685
16721,2.9243961490493153
18324,2.9190327634660362
16814,2.9158136785498345
13514,2.9153682691907172
28538,2.9149011370217757
11365,2.9142165937040225
39885,2.9082748459480103
24399,2.907699671964224
14934,2.9074434032637355
24747,2.9059346461021143
13840,2.9047811258453318
50740669691,2.90109619181561
21526,2.9008234719537245
15683,2.8998637160262266
46922,2.8995339029190603
11921,2.8935460845058154
13559,2.8870439047759704
13007,2.882377009821634
26905,2.8818434721737103
10300,2.875605840085439
30636,2.8753809451679744
10114,2.8736611230699007
19222,2.8723122344023024
10912,2.8679436121933857
17040,2.864826921231077
10096,2.8643562322176868
12428,2.861400555379956
25615,2.858428961089733
17430,2.857050590500507
14835,2.85482953573512
14594,2.852311911321756
10992,2.851873817620188
25415,2.845885586921062
11608,2.844415619102133
22579,2.8435442666614863
45214,2.8380839950025964
17004,2.836666056189693
14361,2.8360684813964663
16489,2.83418597858059
23404,2.8341284116593224
155387,2.833477303562201
18554,2.83141942740615
13687,2.828206074435109
14086,2.827853001958499
32154,2.827487417947346
24878,2.8254511974390866
31225,2.8218964239370767
28138,2.8216170652214236
12086,2.8212349097497538
43592,2.820335372116848
16112,2.8190568047964017
22765,2.8136668836077066
32317,2.813102268963796
17203,2.813004358807453
18399,2.8123088077279914
10689,2.808129882048573
19847,2.805858678930994
37700,2.803598095068176
13946,2.802474821912416
14735,2.8024420947518864
14164,2.802058057308368
13301,2.798763105155432
27847,2.798238626113161
30043,2.7980940793914657
12432,2.796529591576761
12513,2.7965178941952415
16355,2.7954555951482933
34257,2.791708054520289
11888,2.7902373241581677
30869,2.787226616424624
15408,2.782905121523798
30816,2.780473473660795
17465,2.7788141201755585
11942,2.7768270445354073
15216,2.775602059175523
30242,2.7751499792035257
33699,2.7742939123160664
26590,2.773760355006048
27737,2.7717271595162347
25220,2.7710634213966507
12041,2.7704101972418576
14236,2.7678249133413337
16107,2.7663001074473
19883,2.7646038148559815
158676,2.7644132762814357
16585,2.7643996558875603
21535,2.762839823456112
13653,2.75999263920088
29955,2.7596808432673443
18219,2.759384758179262
24193,2.758285737960005
27011,2.7577546201813035
12353,2.757716142029886
11351,2.756388511784304
18527,2.7511747740252686
14324,2.7492691572649735
15141,2.7488652148292787
15968,2.7462957450971555
23431,2.7458386952032727
12509,2.735619511614582
19010,2.7345486086018878
14412,2.7318030634549597
12639,2.7310717543938807
11932,2.72909151546074
152581,2.7270023806195294
15003,2.7256724549346085
12057,2.725336439246701
15786,2.7239773504594726
32039,2.7235981610218754
12317,2.723457174521661
164569,2.719887019363564
30999,2.7193133616250207
15284,2.7189716761113636
17121,2.7167993468129112
11977,2.716506841899231
17129,2.714108379390909
42273,2.7125900195476738
33554,2.710516841383075
30912,2.710408086747656
10119,2.7088465493179883
29695,2.7084161692637694
16218,2.708274518908483
13259,2.704964916614743
23069,2.7030522243020907
13401,2.7024545284067147
30340,2.7021464172223792
13155,2.698561647840773
11732,2.696843519490335
164197,2.696369467283181
13916,2.6958632519212538
15272,2.695717019800643
37712,2.6949480881760564
31787,2.6939136976552502
61471,2.6924182005171247
39256,2.6921859206901613
15582,2.691928438148478
14856,2.691574663762586
101366,2.690234059151457
10267,2.690093499488247
25753,2.688444205535508
15005,2.6873806996164307
11442,2.6863695392036875
10109,2.6842383651839823
16311,2.6838720902477053
32504,2.6829365899931346
13376,2.6829183385625113
18001,2.682843305045668
16991,2.6824836121245887
16160,2.676959403179571
17324,2.675636423376315
32325,2.674952315204718
12440,2.674184001860058
12062,2.673824897970779
29856,2.673072496157125
14426,2.672504599017984
22210,2.6722563318071324
20198,2.671791978965384
12817,2.6710790278363388
16738,2.670761270051689
17658,2.670641133075173
12282,2.668928956185511
