BANC ID,DimScore
720575941456665581,2.429605184016394
720575941480704954,2.4293883777159837
720575941611457098,2.428690029682127
720575941606542701,2.42778720090928
720575941574878351,2.4273400781226786
720575941564373346,2.4264844081303525
720575941566998631,2.423525066650696
720575941575903321,2.4216862812209605
720575941603785913,2.420891959806184
720575941436012832,2.4200757877126367
720575941526936486,2.4200299896545796
720575941472178752,2.4194776431309872
720575941467559702,2.4192395359753673
720575941533700274,2.416021648083531
720575941478168739,2.4153921926681066
720575941565285730,2.41506929809884
720575941512764515,2.414301322558945
720575941529744869,2.414283192972511
720575941549992564,2.414172941076935
720575941436313888,2.4130976889308378
720575941553551495,2.412776307683456
720575941456070640,2.411012032227898
720575941466399830,2.409224299328169
720575941551414170,2.4065973920167836
720575941529810616,2.4056100433785046
720575941547473268,2.4053155549540945
720575941518536046,2.4032796008755684
720575941533506586,2.4026183268643155
720575941538014194,2.402494830975029
720575941428164233,2.402355126016636
720575941511863250,2.3986091430420746
720575941560435059,2.3985395034978514
720575941607634285,2.396418754470798
720575941405891502,2.396262336266389
720575941473808480,2.3922637398926816
720575941645213048,2.390194186324513
720575941483538618,2.388035688561957
720575941662407992,2.3878933453995863
720575941516601690,2.3870656706322735
720575941537504744,2.386788903524214
720575941540269693,2.3859475998684796
720575941440350549,2.3853206389366313
720575941610664621,2.3834393220399597
720575941515040067,2.3810427061369075
720575941428762249,2.3807585718254414
720575941480951235,2.3791918415282445
720575941449075293,2.37562695009516
720575941515620195,2.37490365652113
720575941665587187,2.3743939773336225
720575941596408197,2.3742821220137134
720575941548374305,2.374130995017548
720575941524212324,2.3720468982976497
720575941523220555,2.371201443211089
720575941431211951,2.371107114822983
720575941574442235,2.3704160428694476
720575941450721146,2.369985214375742
720575941498493307,2.3685276945122347
720575941599105728,2.3669537726382126
720575941579626577,2.3668626055898434
720575941504482117,2.3661601880183047
720575941475381307,2.365796094701529
720575941565716578,2.3647545259958993
720575941667251699,2.364233767582597
720575941562771624,2.363702523252867
720575941458953375,2.362321219832481
720575941498971977,2.361071466589923
720575941510361298,2.359039455671321
720575941588503948,2.358863743220819
720575941536003314,2.358399093226616
720575941597457564,2.358174489506706
720575941566336822,2.355190641751067
720575941690998680,2.3543247171918313
720575941524746573,2.3539432619210587
720575941482027203,2.352913429716436
720575941556870884,2.349905765759708
720575941430182063,2.3495428905226294
720575941662495356,2.3477084456157815
720575941668315379,2.3441116605736436
720575941533807082,2.3434380960416945
720575941555710547,2.341585850703994
720575941700293082,2.3408618298303723
720575941482040515,2.340572719251938
720575941496667264,2.3405398280605727
720575941507751447,2.339792845873139
720575941401761315,2.338729315812299
720575941437425964,2.338366830493821
720575941554879642,2.3378664426565496
720575941560549491,2.3373615715978957
720575941536048321,2.3364179444683644
720575941573370696,2.336299619692636
720575941614291987,2.3327648586405307
720575941515918426,2.332494666911623
720575941598584768,2.331414325693774
720575941539034005,2.3308388487225153
720575941350473008,2.3308084940859466
720575941498465147,2.329881954166269
720575941461333648,2.3294377953795
720575941586479070,2.328673032039495
720575941564402023,2.3277709240277122
720575941626193563,2.327689669097163
720575941516800147,2.3226010323414736
720575941435493164,2.3218238054196427
720575941403865456,2.3217371138063894
720575941630026210,2.3210316285726402
720575941468982795,2.3191902074923756
720575941573846941,2.316234077831771
720575941515579747,2.3153472134305666
720575941572286217,2.315285125127508
720575941658944336,2.3140330932941855
720575941536923624,2.3116350587630428
720575941545033916,2.311613077483099
720575941653816081,2.311210931687844
720575941527922598,2.3095244308048564
720575941451867719,2.308047186321302
720575941687349878,2.3078628179711558
720575941439205205,2.3067752272104127
720575941564206087,2.3067414281681233
720575941391252886,2.3038725571870176
720575941414292625,2.3037587359228895
720575941524167755,2.2991109898852766
720575941551942655,2.297836859907754
720575941507208005,2.297349703893145
720575941441232575,2.297109266352518
720575941650640913,2.2949027988438058
720575941552634174,2.2926810922493095
720575941689866136,2.2919303819963925
720575941439740895,2.2913551320059167
720575941642129528,2.2892439373917908
720575941524179531,2.288629810159616
720575941540535069,2.2873955105738544
720575941703189210,2.2870609937227475
720575941514447097,2.2866895431799823
720575941482970310,2.285721189846031
720575941469370688,2.2841782758666307
720575941454975539,2.283601605685657
720575941487850960,2.2833884051874453
720575941459423888,2.282101701340448
720575941625868746,2.281070151950102
720575941483668989,2.281035943472015
720575941489195724,2.280705475333439
720575941490694453,2.280205438746529
720575941671658407,2.278646834521077
720575941614483475,2.2781280653004683
720575941591299468,2.2773889413780086
720575941472329568,2.27675865522183
720575941522117707,2.2762003474253674
720575941573117341,2.273959546526285
720575941560162798,2.2723456104648223
720575941535097578,2.270583657298944
720575941508147746,2.2704488873187407
720575941652113429,2.2702565170703406
720575941610611558,2.2693253213437052
720575941414277265,2.2685845372679525
720575941454569523,2.268087308087194
720575941474665514,2.268067179880893
720575941554533786,2.2669391938863037
720575941577519961,2.2657405511751647
720575941658621976,2.265455325550539
720575941437333804,2.264927629969711
720575941411178411,2.2642917943527805
720575941438049621,2.263678847434482
720575941644912504,2.2635231063507635
720575941482957766,2.263521173096776
720575941645370312,2.263283248382334
720575941486680717,2.263131361963633
720575941407397294,2.2631253635819686
720575941477180446,2.262683679038844
720575941552002815,2.261922642016168
720575941593516907,2.2610851571643122
720575941409048235,2.2600194933035302
720575941595955569,2.2596275323875497
720575941603750585,2.2583227941336927
720575941482021059,2.255754324121117
720575941466965725,2.253449824843566
720575941574563848,2.2529800725746774
720575941614309139,2.250599279358712
720575941626299530,2.2472578769235128
720575941577622105,2.247160835755734
720575941488809676,2.246524621286748
720575941436005408,2.2462408447487445
720575941523093239,2.245990379289026
720575941450592078,2.245898299901021
